path,filename,class_code,analysis_split,mean_brightness,median_brightness,std_brightness,dark_pixel_ratio,bright_pixel_ratio,brightness_group
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0726_185626_003 196_mirrored_0.jpg,2019_0726_185626_003 196_mirrored_0.jpg,A-1,train,215.2970123291016,237.1648101806641,57.987586975097656,0.0106814494321254,0.2053812871822606,bright
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0726_185626_003 409_mirrored_0.jpg,2019_0726_185626_003 409_mirrored_0.jpg,A-1,train,120.30731964111328,54.925201416015625,101.61507415771484,0.1344916344916344,0.1068211068211068,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0726_185626_003 410_mirrored_0.jpg,2019_0726_185626_003 410_mirrored_0.jpg,A-1,train,219.81549072265625,237.9947967529297,50.9832649230957,0.0045538876707707,0.1803002192612582,bright
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0726_185626_003 442_mirrored_0.jpg,2019_0726_185626_003 442_mirrored_0.jpg,A-1,train,105.1359634399414,105.04359436035156,56.93302536010742,0.0622914349276974,0.0033370411568409,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0726_185626_003 443_mirrored_0.jpg,2019_0726_185626_003 443_mirrored_0.jpg,A-1,train,116.72444152832033,93.96159362792967,56.08899688720703,0.0508944318468128,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0726_185626_003 542_mirrored_0.jpg,2019_0726_185626_003 542_mirrored_0.jpg,A-1,train,85.68636322021484,76.91609954833984,41.40308380126953,0.0354910714285714,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0726_185626_003 775_mirrored_0.jpg,2019_0726_185626_003 775_mirrored_0.jpg,A-1,train,103.93981170654295,94.57440185546876,42.23242568969727,0.0239398084815321,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0809_155001_003 1425_mirrored_0.jpg,2019_0809_155001_003 1425_mirrored_0.jpg,A-1,train,140.5955810546875,157.5959930419922,34.691097259521484,0.005981703026038,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0809_155001_003 1968_mirrored_0.jpg,2019_0809_155001_003 1968_mirrored_0.jpg,A-1,train,199.45867919921875,249.2783966064453,70.47968292236328,0.028007889546351,0.52465483234714,bright
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0811_175830_003 1542_mirrored_0.jpg,2019_0811_175830_003 1542_mirrored_0.jpg,A-1,train,37.82526016235352,35.93180084228516,27.275171279907227,0.4124347413383958,0.0,dark
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0811_175830_003 1543_mirrored_0.jpg,2019_0811_175830_003 1543_mirrored_0.jpg,A-1,train,86.93357849121094,63.589603424072266,42.48416519165039,0.0505258225739275,0.0001041232819658,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0811_175830_003 1572_mirrored_0.jpg,2019_0811_175830_003 1572_mirrored_0.jpg,A-1,train,67.86943817138672,67.64579772949219,30.27116203308105,0.0192307692307692,0.0017948717948717,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0811_175830_003 1797_mirrored_0.jpg,2019_0811_175830_003 1797_mirrored_0.jpg,A-1,train,42.50349807739258,35.410400390625,30.597824096679688,0.2842773282563858,0.0,dark
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0811_183255_004 0741_mirrored_0.jpg,2019_0811_183255_004 0741_mirrored_0.jpg,A-1,train,33.689056396484375,31.209800720214844,22.536439895629883,0.3939319794470272,0.0,dark
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0815_090538_005 0564_mirrored_0.jpg,2019_0815_090538_005 0564_mirrored_0.jpg,A-1,train,119.32968139648438,54.54040145874024,93.44557189941406,0.0253591954022988,0.2585488505747126,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0815_090538_005 0954_mirrored_0.jpg,2019_0815_090538_005 0954_mirrored_0.jpg,A-1,train,31.406982421875,30.881000518798828,17.61972999572754,0.2088192419825073,0.0,dark
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0815_090538_005 1717_mirrored_0.jpg,2019_0815_090538_005 1717_mirrored_0.jpg,A-1,train,167.48037719726562,153.21630859375,84.68006896972656,0.0587301587301587,0.4428571428571428,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0815_090538_005 1934_mirrored_0.jpg,2019_0815_090538_005 1934_mirrored_0.jpg,A-1,train,139.1365966796875,168.96340942382812,72.50038146972656,0.0537252221462747,0.0001367053998632,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0815_090538_005 1962_mirrored_0.jpg,2019_0815_090538_005 1962_mirrored_0.jpg,A-1,train,58.03122329711914,57.769798278808594,24.704084396362305,0.0508658008658008,0.0,dark
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0815_090538_005 1963_mirrored_0.jpg,2019_0815_090538_005 1963_mirrored_0.jpg,A-1,train,161.7405548095703,111.7907943725586,83.0368881225586,0.0163004961020552,0.4279470824474368,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0815_090538_005 2066_mirrored_0.jpg,2019_0815_090538_005 2066_mirrored_0.jpg,A-1,train,115.7110824584961,100.21560668945312,63.79628753662109,0.006769070554543,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0816_172034_007 0496_mirrored_0.jpg,2019_0816_172034_007 0496_mirrored_0.jpg,A-1,train,146.96897888183594,78.25070190429688,99.17058563232422,0.082875,0.44,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0816_172034_007 1006_mirrored_0.jpg,2019_0816_172034_007 1006_mirrored_0.jpg,A-1,train,80.04908752441406,55.92319488525391,70.3228988647461,0.0951596166758225,0.0983946774095098,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0818_131042_009 0079_mirrored_0.jpg,2019_0818_131042_009 0079_mirrored_0.jpg,A-1,train,33.406368255615234,29.354198455810547,16.682464599609375,0.2645917827543643,0.0,dark
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0818_131042_009 0359_mirrored_0.jpg,2019_0818_131042_009 0359_mirrored_0.jpg,A-1,train,69.8199462890625,58.635704040527344,32.7765998840332,0.0268412438625204,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0818_131042_009 0397_mirrored_0.jpg,2019_0818_131042_009 0397_mirrored_0.jpg,A-1,train,103.1347885131836,88.79660034179688,43.83147811889648,0.005050505050505,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0818_131042_009 0398_mirrored_0.jpg,2019_0818_131042_009 0398_mirrored_0.jpg,A-1,train,58.76910018920898,58.06659698486328,26.14887237548828,0.0471879815100154,0.0,dark
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0818_131042_009 0965_mirrored_0.jpg,2019_0818_131042_009 0965_mirrored_0.jpg,A-1,train,47.662845611572266,40.12519836425781,29.671222686767575,0.2511904761904762,0.0,dark
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0818_131042_009 0966_mirrored_0.jpg,2019_0818_131042_009 0966_mirrored_0.jpg,A-1,train,67.26631927490234,64.06700134277344,42.1572380065918,0.122848200312989,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0818_131042_009 1496_mirrored_0.jpg,2019_0818_131042_009 1496_mirrored_0.jpg,A-1,train,187.2632293701172,166.0281982421875,69.5356216430664,0.0053278892595727,0.4480406313797739,bright
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0901_165821_014 0333_mirrored_0.jpg,2019_0901_165821_014 0333_mirrored_0.jpg,A-1,train,106.55623626708984,89.73179626464844,44.89512634277344,0.0,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0901_165821_014 0430_mirrored_0.jpg,2019_0901_165821_014 0430_mirrored_0.jpg,A-1,train,181.19113159179688,178.95640563964844,75.48767852783203,0.0138600138600138,0.4345114345114345,bright
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0901_165821_014 0431_mirrored_0.jpg,2019_0901_165821_014 0431_mirrored_0.jpg,A-1,train,159.662353515625,129.18670654296875,75.22762298583984,0.0015723270440251,0.2628225981348948,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0901_165821_014 1649_mirrored_0.jpg,2019_0901_165821_014 1649_mirrored_0.jpg,A-1,train,31.127521514892575,17.961198806762695,24.2669677734375,0.5270935960591133,0.0,dark
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0905_182313_001 0083_mirrored_0.jpg,2019_0905_182313_001 0083_mirrored_0.jpg,A-1,train,84.31495666503906,77.57420349121094,37.07266616821289,0.0190664036817883,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0905_182313_001 0085_mirrored_0.jpg,2019_0905_182313_001 0085_mirrored_0.jpg,A-1,train,159.12088012695312,178.92510986328125,74.10108947753906,0.0038126361655773,0.0236383442265795,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0905_182313_001 0387_0.jpg,2019_0905_182313_001 0387_0.jpg,A-1,train,148.06967163085938,182.3096923828125,89.06658172607422,0.0633116883116883,0.0211038961038961,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0905_182313_001 0388_0.jpg,2019_0905_182313_001 0388_0.jpg,A-1,train,134.31040954589844,109.64640808105467,85.6407470703125,0.0366366366366366,0.0078078078078078,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0905_182313_001 0389_0.jpg,2019_0905_182313_001 0389_0.jpg,A-1,train,165.82159423828125,184.12319946289065,71.78633117675781,0.0086872586872586,0.0272200772200772,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0905_182313_001 0479_0.jpg,2019_0905_182313_001 0479_0.jpg,A-1,train,163.45753479003906,187.35818481445312,65.00446319580078,0.0086843247937472,0.0039079461571862,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0905_182313_001 0480_0.jpg,2019_0905_182313_001 0480_0.jpg,A-1,train,152.32119750976562,162.9243927001953,60.34394454956055,0.0083280262577769,0.001714593641307,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0905_182313_001 0591_0.jpg,2019_0905_182313_001 0591_0.jpg,A-1,train,177.4464874267578,192.11720275878903,40.99801635742188,0.0,0.0017241379310344,bright
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0905_182313_001 0829_mirrored_0.jpg,2019_0905_182313_001 0829_mirrored_0.jpg,A-1,train,162.75221252441406,162.556396484375,48.5528450012207,0.0,0.0005961251862891,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0905_182313_001 0981_0.jpg,2019_0905_182313_001 0981_0.jpg,A-1,train,198.8322906494141,194.4735870361328,47.18950653076172,0.0,0.2110997180210202,bright
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0905_182313_001 1268_0.jpg,2019_0905_182313_001 1268_0.jpg,A-1,train,127.02841186523438,126.194091796875,72.3836898803711,0.005,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0905_182313_001 1405_mirrored_0.jpg,2019_0905_182313_001 1405_mirrored_0.jpg,A-1,train,104.04269409179688,47.8301010131836,84.45670318603516,0.0336206896551724,0.0014367816091954,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0905_182313_001 1522_0.jpg,2019_0905_182313_001 1522_0.jpg,A-1,train,155.76007080078125,155.89199829101562,54.09328842163086,0.0115995115995116,0.0002035002035002,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0927_153929_042 1520_mirrored_0.jpg,2019_0927_153929_042 1520_mirrored_0.jpg,A-1,train,118.04240417480467,126.02860260009766,40.7701416015625,0.0009492168960607,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0927_161359_043 0216_mirrored_0.jpg,2019_0927_161359_043 0216_mirrored_0.jpg,A-1,train,100.531982421875,84.50559997558594,45.32326126098633,0.047576568539994,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0927_161359_043 0443_0.jpg,2019_0927_161359_043 0443_0.jpg,A-1,train,68.80016326904297,56.31859970092773,29.05692481994629,0.0173250173250173,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0927_161359_043 0444_0.jpg,2019_0927_161359_043 0444_0.jpg,A-1,train,159.00906372070312,121.93820190429688,71.15792083740234,0.0002310002310002,0.0593670593670593,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0927_161359_043 1835_0.jpg,2019_0927_161359_043 1835_0.jpg,A-1,train,161.71099853515625,197.87001037597656,60.68852233886719,0.0142382534409112,0.0028476506881822,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0927_161359_043 1836_0.jpg,2019_0927_161359_043 1836_0.jpg,A-1,train,149.6412353515625,120.89849853515624,72.64778137207031,0.0230065359477124,0.0091503267973856,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0929_143436_042 0169_mirrored_0.jpg,2019_0929_143436_042 0169_mirrored_0.jpg,A-1,train,86.17230224609375,76.86940002441406,36.79131317138672,0.0148148148148148,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0929_143436_042 0276_mirrored_0.jpg,2019_0929_143436_042 0276_mirrored_0.jpg,A-1,train,114.08885955810548,127.61399841308594,33.55464553833008,0.024390243902439,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0929_143436_042 0277_mirrored_0.jpg,2019_0929_143436_042 0277_mirrored_0.jpg,A-1,train,88.76531219482422,84.81060028076172,31.880460739135746,0.0294254658385093,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0929_143436_042 1471_mirrored_0.jpg,2019_0929_143436_042 1471_mirrored_0.jpg,A-1,train,37.924434661865234,24.46099853515625,25.58934783935547,0.3428571428571428,0.0,dark
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0929_143436_042 1472_mirrored_0.jpg,2019_0929_143436_042 1472_mirrored_0.jpg,A-1,train,113.94242095947266,98.5312957763672,54.694374084472656,0.0150331439393939,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0929_143436_042 1706_0.jpg,2019_0929_143436_042 1706_0.jpg,A-1,train,82.69964599609375,65.76219940185547,40.36431121826172,0.0202702702702702,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0929_143436_042 1707_0.jpg,2019_0929_143436_042 1707_0.jpg,A-1,train,151.23715209960938,139.52220153808594,68.88009643554688,0.0108362298098548,0.0216724596197096,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0929_150907_043 0186_0.jpg,2019_0929_150907_043 0186_0.jpg,A-1,train,71.89820098876953,59.41039657592773,44.17693710327149,0.0586080586080586,0.0010465724751439,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_0929_150907_043 0187_0.jpg,2019_0929_150907_043 0187_0.jpg,A-1,train,146.39707946777344,95.96060180664062,79.44513702392578,0.0106280193236714,0.001147342995169,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_1030_162407_042 1431_mirrored_0.jpg,2019_1030_162407_042 1431_mirrored_0.jpg,A-1,train,143.13038635253906,179.07620239257812,57.72320556640625,0.0205831903945111,0.0010291595197255,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_1030_162407_042 1977_mirrored_0.jpg,2019_1030_162407_042 1977_mirrored_0.jpg,A-1,train,86.51221466064453,84.8041000366211,33.18327713012695,0.0570409982174688,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_1030_165838_043 0119_0.jpg,2019_1030_165838_043 0119_0.jpg,A-1,train,110.01750946044922,121.01829528808594,37.60100936889648,0.0042613636363636,0.0,normal
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2019_1030_165838_043 1346_0.jpg,2019_1030_165838_043 1346_0.jpg,A-1,train,147.1853790283203,172.8137969970703,48.438594818115234,0.0256684491978609,0.0,normal
