path,filename,class_code,source_split,extension,file_size_bytes,read_ok,width,height,channels,mode,mean_brightness,median_brightness,std_brightness,dark_pixel_ratio,bright_pixel_ratio,sha256,split
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-25\2019_0927_153929_042 1772_0.jpg,2019_0927_153929_042 1772_0.jpg,B-25,train_original,.jpg,2972,True,75,69,3,RGB,72.58708953857422,51.41899490356445,42.238075256347656,0.01391304347826087,0.0,7604af62bce280ebad1a708b5ebd18935805022130b6526dcd638e1a729461f9,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-32\2020_0301_154208_025 0323_0.jpg,2020_0301_154208_025 0323_0.jpg,A-32,train_original,.jpg,3298,True,73,62,3,RGB,138.8614044189453,147.04159545898438,39.557456970214844,0.003977021652673442,0.0,945339cf68ea0e2cb39de04b6811903c6572e0f2dc64ff059f4150d08170e826,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-15\2019_1030_162407_042 0305_0.jpg,2019_1030_162407_042 0305_0.jpg,D-15,train_original,.jpg,1988,True,39,51,3,RGB,78.83934783935547,66.82339477539062,45.10462951660156,0.04725992961287079,0.0,16e5f26a6a18438ed5b2c42478b2dd785d12faa151a2d02650ef79c6a533c32e,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-2\2019_0929_150907_043 0186_mirrored_0.jpg,2019_0929_150907_043 0186_mirrored_0.jpg,A-2,train_original,.jpg,1695,True,39,49,3,RGB,35.66645431518555,29.985599517822266,22.15703582763672,0.3239141810570382,0.0,49560d4ed727d3c4afbc545553fb6ff9c761b8e44e366fd62ea26f2c580e87e9,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6b\2020_0510_185408_014 1896_0.jpg,2020_0510_185408_014 1896_0.jpg,A-6b,train_original,.jpg,1453,True,31,33,3,RGB,148.90135192871094,176.5684051513672,52.829925537109375,0.04007820136852395,0.0,868ea18d03f67e3ceb1c78d445ae795266da75cf0e22d460fb26613c8a44d57b,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\C-9\2019_0920_164444_043 0161_0.jpg,2019_0920_164444_043 0161_0.jpg,C-9,train_original,.jpg,2945,True,58,96,3,RGB,38.995548248291016,13.401000022888184,52.38153076171875,0.6494252873563219,0.0,6f356df8722d099d54997245a453dea936ffb628a6120f6a9589f0b7310de8ff,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-7\2019_0929_143436_042 0043_0.jpg,2019_0929_143436_042 0043_0.jpg,A-7,train_original,.jpg,3815,True,85,84,3,RGB,176.42227172851562,168.0172119140625,48.2660026550293,0.00014005602240896358,0.008123249299719889,f1065ba66034bae24cdc1bcdf1f0ec007a7a375705af1ed6e63a5370844bebba,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-42\2020_0215_102737_009 0272_0.jpg,2020_0215_102737_009 0272_0.jpg,D-42,train_original,.jpg,11451,True,247,143,3,RGB,156.24566650390625,190.78060913085938,64.85264587402344,0.01259873729509357,0.000736105999263894,15de0f2a4c5339ce331fae50d3324503056e3525103fa0473d5561af2bbee150,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\C-10\2020_0215_102737_009 1125_mirrored_0.jpg,2020_0215_102737_009 1125_mirrored_0.jpg,C-10,train_original,.jpg,3691,True,63,75,3,RGB,100.73572540283203,84.1738052368164,42.33210754394531,0.0019047619047619048,0.0,81eeaf59bb886fc14c1fdd2f7faf4c11b10a6c002e65be917e30b5912007131c,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-7\2020_0620_170144_011 03_0.jpg,2020_0620_170144_011 03_0.jpg,A-7,train_original,.jpg,9320,True,194,167,3,RGB,125.01783752441406,62.11060333251953,80.6903305053711,0.046576949194394715,0.003580467930119143,3f6c270434838c319e43451fcc3e744d57d398c5a17e39135594196d598f5da9,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-20\2019_0929_143436_042 0648_0.jpg,2019_0929_143436_042 0648_0.jpg,A-20,train_original,.jpg,7228,True,127,122,3,RGB,141.61537170410156,132.35919189453125,60.893497467041016,0.017877888214792824,0.0,bc97dcd8ede7bb6a5814b75d9f1fb9ba59cf55ab4a1c1d07669ad4ec80c6c8e8,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-5\2020_0620_165601_008 115_0.jpg,2020_0620_165601_008 115_0.jpg,B-5,train_original,.jpg,3832,True,75,71,3,RGB,166.10813903808594,196.94378662109375,78.16633605957031,0.01652582159624413,0.10422535211267606,529075847a084b0a56f7f136c99b93f642a349c61a06802eab45bd07ddd9891b,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-6\2019_0905_182313_001 1546_0.jpg,2019_0905_182313_001 1546_0.jpg,D-6,train_original,.jpg,2336,True,47,39,3,RGB,110.80520629882812,75.47940063476562,79.87239074707031,0.0812875068194217,0.031096563011456628,562f102e5b29f528bb217ce31c7d3a721eb74aec48cfed7c85dd0f260ab367f4,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6b\2020_0301_133023_020 0981_0.jpg,2020_0301_133023_020 0981_0.jpg,A-6b,train_original,.jpg,3699,True,64,63,3,RGB,150.83583068847656,162.34219360351562,53.88005828857422,0.02976190476190476,0.002976190476190476,ffb6f66d9a9244e7f4a6077e0404e2278f0677476e08a8a3b389a6d5c1d22ae3,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-1\2019_0818_131042_009 1038_0.jpg,2019_0818_131042_009 1038_0.jpg,D-1,train_original,.jpg,3438,True,73,61,3,RGB,94.62705993652344,83.92219543457031,49.59303283691406,0.014147765551313722,0.00044913541432741973,95851e98b3bf998186daafdc7fe91863c868cfadaf9ec9473582d1e05ffbabb7,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-30\2020_0215_121321_011 134_0.jpg,2020_0215_121321_011 134_0.jpg,A-30,train_original,.jpg,4219,True,102,78,3,RGB,91.10792541503906,39.6848030090332,75.89874267578125,0.10671191553544494,0.0015082956259426848,0915f054c464803cfc537694075e823c1c34af800544cb01aa49ea7851b91ff0,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-33\2019_1223_110958_003 0769_0.jpg,2019_1223_110958_003 0769_0.jpg,B-33,train_original,.jpg,3698,True,72,79,3,RGB,144.4791717529297,145.3582000732422,60.430782318115234,0.0,0.0,ecaa2cf3e7ba423fd8ba9cbb8f1b4d8d3da505f81d70fd91c479025b821efe9d,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-6\2020_0301_154208_025 0265_1.jpg,2020_0301_154208_025 0265_1.jpg,D-6,train_original,.jpg,2337,True,47,45,3,RGB,116.79719543457031,92.05159759521484,60.09027862548828,0.023167848699763592,0.00047281323877068556,9b61d9d22db83e583fab5494cd9661df468d74b575b516966b1c99d8631ac2c0,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-18b\2019_0920_161014_042 0270_0.jpg,2019_0920_161014_042 0270_0.jpg,D-18b,train_original,.jpg,2449,True,39,67,3,RGB,84.51676940917969,51.57460021972656,61.516300201416016,0.04822043628013777,0.0030616150019135095,e5dd342a65f9a960dc6543bda8eeccb6a1c7d26f76887f392dd700d2a1ac94d8,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-7\2020_0620_170211_012 08_0.jpg,2020_0620_170211_012 08_0.jpg,A-7,train_original,.jpg,1475,True,32,36,3,RGB,151.12510681152344,141.875,48.78208541870117,0.0008680555555555555,0.0,7edbf5b4eedd900fa0cb1769ece4c0f70d5331c05c8afb54c8451fd4587e9940,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\C-9\2020_0213_153817_007 1285_0.jpg,2020_0213_153817_007 1285_0.jpg,C-9,train_original,.jpg,2504,True,55,59,3,RGB,111.5631103515625,120.2218017578125,62.33381271362305,0.011710323574730355,0.0,479e33cb3dc4c2e10d39273f83b5fe1ac0f99ecf2920287d836ba92065373fad,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-33\2019_0929_150907_043 1016_0.jpg,2019_0929_150907_043 1016_0.jpg,B-33,train_original,.jpg,5769,True,90,100,3,RGB,87.0223617553711,107.98560333251953,44.80523681640625,0.067,0.0,522cd906b628dda6ba72bfa0405ccc2cf846f626166b42511ceadf9b40c5c674,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-1\2020_0413_170324_010 330_0.jpg,2020_0413_170324_010 330_0.jpg,A-1,train_original,.jpg,9397,True,166,161,3,RGB,139.44189453125,101.19379425048828,77.71955108642578,0.04901593953453566,0.00026191723415400735,e813e92c472323132d1aad2f44680d164f701ccf792eb0fa3e048611ff7728b7,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\C-10\2020_0229_084843_018 0274_mirrored_0.jpg,2020_0229_084843_018 0274_mirrored_0.jpg,C-10,train_original,.jpg,4793,True,86,104,3,RGB,35.98200607299805,20.357999801635742,36.072086334228516,0.47473166368515207,0.0008944543828264759,49a94f2735b8fbb63b941e670a7f6d036388d5c85a22b6a1793d9b66fd98e9e4,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-33\2019_0814_154857_003 0772_1.jpg,2019_0814_154857_003 0772_1.jpg,B-33,train_original,.jpg,3899,True,66,70,3,RGB,126.75911712646484,147.4488067626953,66.98483276367188,0.05541125541125541,0.0010822510822510823,c38d2d9a96c76e29163c9ceaa34ff76189572c330b8f7588cb6fe57e88c279ca,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-18b\2020_0313_172757_002 1359_0.jpg,2020_0313_172757_002 1359_0.jpg,A-18b,train_original,.jpg,5032,True,88,76,3,RGB,83.27396392822266,82.88339233398438,43.565521240234375,0.0354366028708134,0.00014952153110047846,b283c7f4d8474728e4dff44a471427714d250a7aaec65b7a338062c5a0407b54,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-25\2020_0301_150739_024 1795_0.jpg,2020_0301_150739_024 1795_0.jpg,B-25,train_original,.jpg,2632,True,57,53,3,RGB,124.26648712158203,145.12100219726562,46.595245361328125,0.00827540549486925,0.0,9378e49715d3e094c7f76503662d5006e399e44bda9ca528bc983a25a9a0246a,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\C-9\2019_0929_150907_043 0090_0.jpg,2019_0929_150907_043 0090_0.jpg,C-9,train_original,.jpg,3078,True,63,69,3,RGB,83.64241790771484,47.587799072265625,57.607662200927734,0.01288244766505636,0.0,be7813e01f3037aa3c55ec1bed8301b0aa85d9b92342a89f78f1db964a8609e3,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\C-4\2019_1223_092421_001 1180_mirrored_0.jpg,2019_1223_092421_001 1180_mirrored_0.jpg,C-4,train_original,.jpg,2214,True,45,53,3,RGB,106.97010803222656,89.122802734375,45.39114761352539,0.0012578616352201257,0.0,5bf25d2d132c99be394cce6d63d1f66f851475517e2a795f489b1533e124a8d0,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-6b\2019_0815_090538_005 0154_0.jpg,2019_0815_090538_005 0154_0.jpg,D-6b,train_original,.jpg,10341,True,142,162,3,RGB,101.55729675292969,66.60139465332031,68.36444854736328,0.02577812554338376,0.0060858981046774474,f963cc9fba3b945f03b5c9bc734dd1f4ce85b50d6c4adcf3799c858dc3b832d0,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-25\2020_0301_154208_025 0295_0.jpg,2020_0301_154208_025 0295_0.jpg,B-25,train_original,.jpg,2663,True,61,49,3,RGB,162.01109313964844,186.5919952392578,54.48658752441406,0.009702241552358649,0.00234192037470726,417fa8e1696108bb4ce7a0230af386712a4ef3b3bf0dc4a8f011ee3563909ae5,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6b\2019_1223_092421_001 1046_mirrored_0.jpg,2019_1223_092421_001 1046_mirrored_0.jpg,A-6b,train_original,.jpg,1526,True,39,30,3,RGB,165.39244079589844,172.147705078125,45.58512878417969,0.0,0.07521367521367521,f57e963134009c53f7e0b2ded4e1b395f0d130df345fc988399c86f5e3b23b1d,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6c\2019_0901_173251_015 0188_mirrored_0.jpg,2019_0901_173251_015 0188_mirrored_0.jpg,A-6c,train_original,.jpg,4249,True,100,86,3,RGB,145.60328674316406,196.59848022460938,102.99900817871094,0.11604651162790698,0.2853488372093023,ff6f1c89377450504263a4b6786ec6fe60c4a72bdd8f22f0f4a61777f9a91478,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-18b\2020_0321_094429_005 0692_0.jpg,2020_0321_094429_005 0692_0.jpg,A-18b,train_original,.jpg,1911,True,51,53,3,RGB,54.78725051879883,51.77419662475586,14.771769523620605,0.005179430262671106,0.0,9c0cb7176a0d4fadd31ad9eb890dcf3417763282bb1efb84c9dd4da2c2286eae,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-7\2020_0510_185408_014 0455_1.jpg,2020_0510_185408_014 0455_1.jpg,A-7,train_original,.jpg,5143,True,102,122,3,RGB,95.09781646728516,120.76460266113281,44.93027877807617,0.035840565734490515,0.0,1392d4c207c25e8380bded6de40676386b3a6544604d431363c4c076d0c4c166,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-18b\2020_0215_102737_009 1331_0.jpg,2020_0215_102737_009 1331_0.jpg,A-18b,train_original,.jpg,1919,True,45,37,3,RGB,173.17076110839844,179.85240173339844,55.38901901245117,0.009009009009009009,0.00960960960960961,eddddc7b47022272b0f24f665569e64ceed593017493f9d596bb3d45c9f549a8,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\C-9\2019_0905_182313_001 1545_0.jpg,2019_0905_182313_001 1545_0.jpg,C-9,train_original,.jpg,1635,True,35,35,3,RGB,77.13307189941406,61.27799606323242,54.505367279052734,0.027755102040816326,0.0032653061224489797,d626f114d759cfb920d9a7a49dcd80304ca3c997c2b72c549ea8270f0639aa88,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-25\2019_0905_182313_001 1274_0.jpg,2019_0905_182313_001 1274_0.jpg,B-25,train_original,.jpg,2534,True,51,49,3,RGB,188.93804931640625,224.44619750976562,64.38743591308594,0.0,0.3021208483393357,b6b9da333a919aae1d3c04ed43c12e4cb23cc8e9cb36d69bb30bda30c407344a,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6c\2020_0301_150739_024 0888_mirrored_0.jpg,2020_0301_150739_024 0888_mirrored_0.jpg,A-6c,train_original,.jpg,2008,True,36,38,3,RGB,201.7443389892578,229.0959014892578,60.938289642333984,0.019736842105263157,0.19444444444444445,8ab98d4d95c8665fb77fdfd4183325651849fa0d449462af6fb8dd834be73837,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-1\2019_0929_154947_042 213_0.jpg,2019_0929_154947_042 213_0.jpg,D-1,train_original,.jpg,4812,True,96,96,3,RGB,94.348388671875,74.5259017944336,54.483211517333984,0.0048828125,0.0,7402b265f0808ceb5b56a0bb998846ba177b2576c72c7ba3b7bfc0ac0d15d8c0,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-33\2019_1223_110958_003 1613_0.jpg,2019_1223_110958_003 1613_0.jpg,B-33,train_original,.jpg,2474,True,51,53,3,RGB,156.0386199951172,158.6273956298828,58.82170867919922,0.0007399186089530152,0.030336662967073623,43b4ebf4e3d34e76aa65ce37060a16d15c9458e94e2e036718cbf151f2e359b9,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6e\2020_0301_154208_025 1925_mirrored_1.jpg,2020_0301_154208_025 1925_mirrored_1.jpg,A-6e,train_original,.jpg,1993,True,43,37,3,RGB,169.30628967285156,178.7501983642578,85.04610443115234,0.07165304839723445,0.34255185417976114,ff41de54ceacf360cdb94b785ace61948b49446cd08354fec4358ab62d15ad88,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-25\2020_0410_162215_007 1711_0.jpg,2020_0410_162215_007 1711_0.jpg,B-25,train_original,.jpg,4111,True,74,63,3,RGB,183.10475158691406,207.94769287109375,67.16209411621094,0.0032175032175032173,0.3048048048048048,ae8acb55469ee9cb46a9b590dce4fd8291ddbae346118a1ccd7efd729985e260,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-18b\2020_0301_150739_024 0572_0.jpg,2020_0301_150739_024 0572_0.jpg,A-18b,train_original,.jpg,7836,True,108,98,3,RGB,172.33251953125,194.47010803222656,46.82231521606445,0.0024565381708238853,0.000472411186696901,8c8e0b60855865ab689aabb00f1dc515d7af31c8ca6cc4457dee67a6a89c1a8c,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-6\2019_1030_162407_042 2010_0.jpg,2019_1030_162407_042 2010_0.jpg,D-6,train_original,.jpg,4532,True,76,80,3,RGB,143.5098419189453,149.04879760742188,71.00326538085938,0.0042763157894736845,0.1305921052631579,8d7459b166aa0e3400c9993c27ae6abe46a0aa44c06e7cf89b82ed3a6019f17f,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-6\2020_0508_164957_013 522_0.jpg,2020_0508_164957_013 522_0.jpg,D-6,train_original,.jpg,4373,True,68,61,3,RGB,110.25283813476562,93.33500671386719,67.80392456054688,0.0429122468659595,0.024108003857280617,b2c4c216411a0af571ae86dc5ea7df190258b890e8456391abc3235188e5bdda,train
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6b\2019_1030_162407_042 0901_0.jpg,2019_1030_162407_042 0901_0.jpg,A-6b,train_original,.jpg,1641,True,41,37,3,RGB,69.69615936279297,49.774200439453125,38.06131362915039,0.04680290046143705,0.0,04e9404d27cb48af68f4d2ca79f73154034cd5b6f246a9eb6a5c42f848eb5470,train
